,base_case
C2H4 + IC4H7 => C5H6 + CH4 + H,0.0
C2H4 + IC4H7 => 0.33 C3H4-A + 0.67 C3H5-A + 0.67 C3H6 + 0.33 NC3H7,0.0
C4H5 + C5H5 => C3H4-A + C6H6,0.0
C4H5 + C5H6 => C3H5-A + C6H6,0.0
C2H3 + C5H6 <=> C2H4 + C5H5,0.0
C2H + C4H5 => C6H6,0.0
C2H3 + C4H3 => C6H6,0.0
C2H3 + C4H3 <=> C6H5 + H,0.0
2 C4H5 <=> C2H4 + C6H6,0.0
C2H4 + C5H6 => C6H6 + CH3 + H,0.0
C3H6 + C5H6 => C6H6 + 2 CH3,0.0
C4H8-1 + C5H6 => C2H5 + C6H6 + CH3,0.0
C4H8-2 + C5H6 => C2H5 + C6H6 + CH3,0.0
C4H6 + C5H6 => C2H3 + C6H6 + CH3,0.0
C2H3 + C4H4 => C6H6 + H,0.0
C2H3 + C4H6 => C6H6 + H + H2,0.0
C2H3 + C4H6 => C5H6 + CH3,0.0
C2H + C4H6 => C6H6 + H,0.0
C3H3 + C3H4-P <=> C6H6 + H,0.0
C2H4 + C4H3 => C6H6 + H,0.0
C3H4-A + C4H5 => C6H6 + CH3,0.0
C3H4-P + C4H5 => C6H6 + CH3,0.0
C4H2 + C4H5 => C2H + C6H6,0.0
C4H4 + C4H5 => C2H3 + C6H6,0.0
C6H5 + O => C5H5 + CO,0.0
C6H6 + CH3COCH2 <=> C6H5 + CH3COCH3,0.0
2 C5H6 => C10H8 + 2 H2,0.0
C5H5 + C5H6 => C10H8 + H + H2,0.0
C5H5 + C6H6 => C10H8 + CH3,0.0
2 C5H5 => C10H8 + 2 H,0.0
C4H3 + C6H6 => C10H8 + H,0.0
C4H71-4 + C6H6 => C10H8 + H + 2 H2,0.0
C4H6 + C6H6 => C10H8 + 2 H + H2,0.0
C5H6 + C6H6 => C10H8 + CH3 + H,0.0
C4H4 + C6H5 => C10H8 + H,0.0
C10H8 + H => C4H4 + C6H5,0.0
C5H5 + CH3 <=> MCPTD,0.0
C5H5 + CH3 => FULVENE + H2,0.0
MCPTD => FULVENE + H2,0.0
H + MCPTD => C5H6 + CH3,0.0
C3H4-A + C3H4-P <=> MCPTD,0.0
C2H2 + IC4H7 => H + MCPTD,0.0
C2H2 + C4H71-3 => H + MCPTD,0.0
C3H5-A + H (+M) <=> C3H6 (+M),0.0
C3H5-A + C3H6 <=> C2H4 + C4H71-4,0.0
C3H5-A + C3H6 => C5H6 + CH3 + H2,0.0
C3H5-A + C3H6 => H + H2 + MCPTD,0.0
C3H5-A + C3H6 <=> C2H3 + C4H8-1,0.0
C3H5-A + C4H8-1 => CH3 + H2 + MCPTD,0.0
C3H5-A + C4H8-2 => CH3 + H2 + MCPTD,0.0
C3H5-A + C4H6 <=> C2H5 + C5H6,0.0
C2H4 + PC4H9 <=> C3H6 + NC3H7,0.0
C3H3 + C3H5-A <=> C2H2 + C4H6,0.0
C3H5-A + C4H71-3 <=> C3H6 + C4H6,0.0
C3H5-A + IC4H7 <=> C3H4-A + IC4H8,0.0
C3H4-P <=> C3H4-A,0.0
C2H3 + C4H2 => C6H5,0.0
C4H71-4 + C4H8-1 <=> C4H6 + PC4H9,0.0
C4H71-4 + C4H8-2 <=> C4H6 + SC4H9,0.0
NC4H10 => 0.5 C4H8-1 + 0.5 C4H8-2 + H2,0.0
IC4H10 <=> H2 + IC4H8,0.0
C4H8-2 + HCO => CO + SC4H9,0.0
C4H8-1 + HCO => CO + PC4H9,0.0
HCO + IC4H8 => CO + 0.7 IC4H9 + 0.3 TC4H9,0.0
IC4H8 + O2 => CH2O + CH3COCH3,0.0
IC4H9 + O2 <=> HO2 + IC4H8,0.0
O2 + TC4H9 <=> HO2 + IC4H8,0.0
O + PC4H9 => CH2O + NC3H7,0.0
O + SC4H9 => C2H5CHO + CH3,0.0
IC4H9 + O => CH2O + IC3H7,0.0
O + TC4H9 => CH3 + CH3COCH3,0.0
C4H5 + H2 => C4H6 + H,0.0
C4H71-4 + H2 => C4H8-1 + H,0.0
H2 + IC4H7 => H + IC4H8,0.0
H2 + HCCO => CH2CO + H,0.0
C4H5 + CH4 => C4H6 + CH3,0.0
C4H71-4 + CH4 => C4H8-1 + CH3,0.0
CH4 + IC4H7 => CH3 + IC4H8,0.0
C6H5 + CH4 => C6H6 + CH3,0.0
CH3CO + CH4 => CH3 + CH3CHO,0.0
CH2CHO + CH4 => CH3 + CH3CHO,0.0
CH4 + HCCO => CH2CO + CH3,0.0
C2H2 + CH3 => C2H + CH4,0.0
C2H2 + C2H3 => C2H + C2H4,0.0
C2H2 + C2H5 => C2H + C2H6,0.0
C2H2 + NC3H7 => C2H + C3H8,0.0
C2H2 + IC3H7 => C2H + C3H8,0.0
C2H2 + C3H5-S => C2H + C3H6,0.0
C2H2 + C3H5-T => C2H + C3H6,0.0
C2H2 + C3H5-A => C2H + C3H6,0.0
C2H2 + C4H5 => C2H + C4H6,0.0
C2H2 + C4H71-4 => C2H + C4H8-1,0.0
C2H2 + C4H71-3 => C2H + C4H8-2,0.0
C2H2 + IC4H7 => C2H + IC4H8,0.0
C2H2 + C4H3 => C2H + C4H4,0.0
C2H2 + C6H5 => C2H + C6H6,0.0
C2H2 + C5H5 => C2H + C5H6,0.0
C2H2 + O => C2H + OH,0.0
C2H2 + O2 => C2H + HO2,0.0
C2H2 + HO2 => C2H + H2O2,0.0
C2H2 + CH3O => C2H + CH3OH,0.0
C2H2 + CH2OH => C2H + CH3OH,0.0
C2H2 + HCO => C2H + CH2O,0.0
C2H2 + CH3CO => C2H + CH3CHO,0.0
C2H2 + CH2CHO => C2H + CH3CHO,0.0
C2H2 + HCCO => C2H + CH2CO,0.0
C2H3 + C2H6 => C2H4 + C2H5,0.0
C2H6 + C3H5-S => C2H5 + C3H6,0.0
C2H6 + C3H5-T => C2H5 + C3H6,0.0
C2H6 + C4H5 => C2H5 + C4H6,0.0
C2H6 + C4H71-4 => C2H5 + C4H8-1,0.0
C2H6 + C4H71-3 => C2H5 + C4H8-2,0.0
C2H6 + IC4H7 => C2H5 + IC4H8,0.0
C2H6 + C4H3 => C2H5 + C4H4,0.0
C2H6 + C6H5 => C2H5 + C6H6,0.0
C2H6 + C5H5 => C2H5 + C5H6,0.0
C2H6 + CH2OH => C2H5 + CH3OH,0.0
C2H6 + HCO => C2H5 + CH2O,0.0
C2H6 + CH3CO => C2H5 + CH3CHO,0.0
C2H6 + CH2CHO => C2H5 + CH3CHO,0.0
C2H6 + C3H3 => C2H5 + C3H4-A,0.0
C2H6 + HCCO => C2H5 + CH2CO,0.0
C2H4 + C2H5 => C2H3 + C2H6,0.0
C2H4 + C3H5-S => C2H3 + C3H6,0.0
C2H4 + C3H5-T => C2H3 + C3H6,0.0
C2H4 + C3H5-A => C2H3 + C3H6,0.0
C2H4 + C4H71-4 => C2H3 + C4H8-1,0.0
C2H4 + C4H71-3 => C2H3 + C4H8-2,0.0
C2H4 + IC4H7 => C2H3 + IC4H8,0.0
C2H4 + C4H3 => C2H3 + C4H4,0.0
C2H4 + C6H5 => C2H3 + C6H6,0.0
C2H4 + O => C2H3 + OH,0.0
C2H4 + HO2 => C2H3 + H2O2,0.0
C2H4 + CH2OH => C2H3 + CH3OH,0.0
C2H4 + CH3CO => C2H3 + CH3CHO,0.0
C2H4 + CH2CHO => C2H3 + CH3CHO,0.0
C2H4 + C3H3 => C2H3 + C3H4-A,0.0
C2H4 + HCCO => C2H3 + CH2CO,0.0
C3H5-S + C3H8 => C3H6 + NC3H7,0.0
C3H5-T + C3H8 => C3H6 + NC3H7,0.0
C3H8 + C4H5 => C4H6 + NC3H7,0.0
C3H8 + C4H71-4 => C4H8-1 + NC3H7,0.0
C3H8 + C4H71-3 => C4H8-2 + NC3H7,0.0
C3H8 + IC4H7 => IC4H8 + NC3H7,0.0
C3H8 + C4H3 => C4H4 + NC3H7,0.0
C3H8 + C6H5 => C6H6 + NC3H7,0.0
C3H8 + C5H5 => C5H6 + NC3H7,0.0
C3H8 + CH2OH => CH3OH + NC3H7,0.0
C3H8 + HCO => CH2O + NC3H7,0.0
C3H8 + CH3CO => CH3CHO + NC3H7,0.0
C3H8 + CH2CHO => CH3CHO + NC3H7,0.0
C3H3 + C3H8 => C3H4-A + NC3H7,0.0
C3H8 + HCCO => CH2CO + NC3H7,0.0
C3H5-S + C3H8 => C3H6 + IC3H7,0.0
C3H5-T + C3H8 => C3H6 + IC3H7,0.0
C3H8 + C4H5 => C4H6 + IC3H7,0.0
C3H8 + C4H71-4 => C4H8-1 + IC3H7,0.0
C3H8 + C4H71-3 => C4H8-2 + IC3H7,0.0
C3H8 + IC4H7 => IC3H7 + IC4H8,0.0
C3H8 + C4H3 => C4H4 + IC3H7,0.0
C3H8 + C6H5 => C6H6 + IC3H7,0.0
C3H8 + C5H5 => C5H6 + IC3H7,0.0
C3H8 + CH2OH => CH3OH + IC3H7,0.0
C3H8 + HCO => CH2O + IC3H7,0.0
C3H8 + CH3CO => CH3CHO + IC3H7,0.0
C3H8 + CH2CHO => CH3CHO + IC3H7,0.0
C3H3 + C3H8 => C3H4-A + IC3H7,0.0
C3H8 + HCCO => CH2CO + IC3H7,0.0
C2H3 + C3H6 => C2H4 + C3H5-A,0.0
C3H5-S + C3H6 => C3H5-A + C3H6,0.0
C3H5-T + C3H6 => C3H5-A + C3H6,0.0
C3H6 + C4H71-4 => C3H5-A + C4H8-1,0.0
C3H6 + C4H71-3 => C3H5-A + C4H8-2,0.0
C3H6 + C4H3 => C3H5-A + C4H4,0.0
C3H6 + C6H5 => C3H5-A + C6H6,0.0
C3H6 + C5H5 => C3H5-A + C5H6,0.0
C3H6 + CH2OH => C3H5-A + CH3OH,0.0
C3H6 + HCO => C3H5-A + CH2O,0.0
C3H6 + CH3CO => C3H5-A + CH3CHO,0.0
C3H6 + CH2CHO => C3H5-A + CH3CHO,0.0
C3H6 + HCCO => C3H5-A + CH2CO,0.0
C2H3 + C3H6 => C2H4 + C3H5-S,0.0
C2H5 + C3H6 => C2H6 + C3H5-S,0.0
C3H6 + NC3H7 => C3H5-S + C3H8,0.0
C3H6 + IC3H7 => C3H5-S + C3H8,0.0
C3H5-T + C3H6 => C3H5-S + C3H6,0.0
C3H5-A + C3H6 => C3H5-S + C3H6,0.0
C3H6 + C4H5 => C3H5-S + C4H6,0.0
C3H6 + C4H71-4 => C3H5-S + C4H8-1,0.0
C3H6 + C4H71-3 => C3H5-S + C4H8-2,0.0
C3H6 + C4H3 => C3H5-S + C4H4,0.0
C3H6 + C6H5 => C3H5-S + C6H6,0.0
C3H6 + C5H5 => C3H5-S + C5H6,0.0
C3H6 + CH3O => C3H5-S + CH3OH,0.0
C3H6 + CH2OH => C3H5-S + CH3OH,0.0
C3H6 + CH3CO => C3H5-S + CH3CHO,0.0
C3H6 + CH2CHO => C3H5-S + CH3CHO,0.0
C3H3 + C3H6 => C3H4-A + C3H5-S,0.0
C3H6 + HCCO => C3H5-S + CH2CO,0.0
C2H3 + C3H6 => C2H4 + C3H5-T,0.0
C2H5 + C3H6 => C2H6 + C3H5-T,0.0
C3H6 + NC3H7 => C3H5-T + C3H8,0.0
C3H6 + IC3H7 => C3H5-T + C3H8,0.0
C3H5-S + C3H6 => C3H5-T + C3H6,0.0
C3H5-A + C3H6 => C3H5-T + C3H6,0.0
C3H6 + C4H5 => C3H5-T + C4H6,0.0
C3H6 + C4H71-4 => C3H5-T + C4H8-1,0.0
C3H6 + C4H71-3 => C3H5-T + C4H8-2,0.0
C3H6 + C4H3 => C3H5-T + C4H4,0.0
C3H6 + C6H5 => C3H5-T + C6H6,0.0
C3H6 + C5H5 => C3H5-T + C5H6,0.0
C3H6 + CH3O => C3H5-T + CH3OH,0.0
C3H6 + CH2OH => C3H5-T + CH3OH,0.0
C3H6 + CH3CO => C3H5-T + CH3CHO,0.0
C3H6 + CH2CHO => C3H5-T + CH3CHO,0.0
C3H3 + C3H6 => C3H4-A + C3H5-T,0.0
C3H6 + HCCO => C3H5-T + CH2CO,0.0
C2H3 + C3H4-A => C2H4 + C3H3,0.0
C2H5 + C3H4-A => C2H6 + C3H3,0.0
C3H4-A + NC3H7 => C3H3 + C3H8,0.0
C3H4-A + IC3H7 => C3H3 + C3H8,0.0
C3H4-A + C3H5-S => C3H3 + C3H6,0.0
C3H4-A + C3H5-T => C3H3 + C3H6,0.0
C3H4-A + C4H71-4 => C3H3 + C4H8-1,0.0
C3H4-A + C4H71-3 => C3H3 + C4H8-2,0.0
C3H4-A + IC4H7 => C3H3 + IC4H8,0.0
C3H4-A + C4H3 => C3H3 + C4H4,0.0
C3H4-A + C6H5 => C3H3 + C6H6,0.0
C3H4-A + C5H5 => C3H3 + C5H6,0.0
C3H4-A + O => C3H3 + OH,0.0
C3H4-A + CH3O => C3H3 + CH3OH,0.0
C3H4-A + CH2OH => C3H3 + CH3OH,0.0
C3H4-A + HCO => C3H3 + CH2O,0.0
C3H4-A + CH3CO => C3H3 + CH3CHO,0.0
C3H4-A + CH2CHO => C3H3 + CH3CHO,0.0
C3H4-A + HCCO => C3H3 + CH2CO,0.0
C2H5 + C3H4-P => C2H6 + C3H3,0.0
C3H4-P + NC3H7 => C3H3 + C3H8,0.0
C3H4-P + IC3H7 => C3H3 + C3H8,0.0
C3H4-P + C3H5-S => C3H3 + C3H6,0.0
C3H4-P + C3H5-T => C3H3 + C3H6,0.0
C3H4-P + C4H5 => C3H3 + C4H6,0.0
C3H4-P + C4H71-4 => C3H3 + C4H8-1,0.0
C3H4-P + C4H71-3 => C3H3 + C4H8-2,0.0
C3H4-P + IC4H7 => C3H3 + IC4H8,0.0
C3H4-P + C4H3 => C3H3 + C4H4,0.0
C3H4-P + C6H5 => C3H3 + C6H6,0.0
C3H4-P + C5H5 => C3H3 + C5H6,0.0
C3H4-P + CH3O => C3H3 + CH3OH,0.0
C3H4-P + CH2OH => C3H3 + CH3OH,0.0
C3H4-P + HCO => C3H3 + CH2O,0.0
C3H4-P + CH3CO => C3H3 + CH3CHO,0.0
C3H4-P + CH2CHO => C3H3 + CH3CHO,0.0
C3H4-P + HCCO => C3H3 + CH2CO,0.0
C5H5 + H2O => C5H6 + OH,0.0
H2O + HCCO => CH2CO + OH,0.0
C2H3 + H2O2 => C2H4 + HO2,0.0
C4H3 + H2O2 => C4H4 + HO2,0.0
C5H5 + H2O2 => C5H6 + HO2,0.0
CH2CHO + H2O2 => CH3CHO + HO2,0.0
H2O2 + HCCO => CH2CO + HO2,0.0
C2H5 + CH2O => C2H6 + HCO,0.0
CH2O + NC3H7 => C3H8 + HCO,0.0
CH2O + IC3H7 => C3H8 + HCO,0.0
C3H5-A + CH2O => C3H6 + HCO,0.0
C4H5 + CH2O => C4H6 + HCO,0.0
C4H71-4 + CH2O => C4H8-1 + HCO,0.0
C4H71-3 + CH2O => C4H8-2 + HCO,0.0
CH2O + IC4H7 => HCO + IC4H8,0.0
C4H3 + CH2O => C4H4 + HCO,0.0
C5H5 + CH2O => C5H6 + HCO,0.0
CH2O + CH3CO => CH3CHO + HCO,0.0
CH2CHO + CH2O => CH3CHO + HCO,0.0
C3H3 + CH2O => C3H4-A + HCO,0.0
CH2O + HCCO => CH2CO + HCO,0.0
C3H5-S + CH3OH => C3H6 + CH3O,0.0
C3H5-T + CH3OH => C3H6 + CH3O,0.0
C4H5 + CH3OH => C4H6 + CH3O,0.0
C4H3 + CH3OH => C4H4 + CH3O,0.0
C6H5 + CH3OH => C6H6 + CH3O,0.0
C5H5 + CH3OH => C5H6 + CH3O,0.0
CH3CO + CH3OH => CH3CHO + CH3O,0.0
CH2CHO + CH3OH => CH3CHO + CH3O,0.0
C3H3 + CH3OH => C3H4-A + CH3O,0.0
CH3OH + HCCO => CH2CO + CH3O,0.0
C2H3 + CH3OH => C2H4 + CH2OH,0.0
C2H5 + CH3OH => C2H6 + CH2OH,0.0
CH3OH + NC3H7 => C3H8 + CH2OH,0.0
CH3OH + IC3H7 => C3H8 + CH2OH,0.0
C3H5-S + CH3OH => C3H6 + CH2OH,0.0
C3H5-T + CH3OH => C3H6 + CH2OH,0.0
C3H5-A + CH3OH => C3H6 + CH2OH,0.0
C4H5 + CH3OH => C4H6 + CH2OH,0.0
C4H71-4 + CH3OH => C4H8-1 + CH2OH,0.0
C4H71-3 + CH3OH => C4H8-2 + CH2OH,0.0
CH3OH + IC4H7 => CH2OH + IC4H8,0.0
C4H3 + CH3OH => C4H4 + CH2OH,0.0
C6H5 + CH3OH => C6H6 + CH2OH,0.0
C5H5 + CH3OH => C5H6 + CH2OH,0.0
CH3CO + CH3OH => CH2OH + CH3CHO,0.0
CH2CHO + CH3OH => CH2OH + CH3CHO,0.0
C3H3 + CH3OH => C3H4-A + CH2OH,0.0
CH3OH + HCCO => CH2CO + CH2OH,0.0
CH3 + CH3CHO => CH3CO + CH4,0.0
C2H3 + CH3CHO => C2H4 + CH3CO,0.0
C2H5 + CH3CHO => C2H6 + CH3CO,0.0
CH3CHO + NC3H7 => C3H8 + CH3CO,0.0
CH3CHO + IC3H7 => C3H8 + CH3CO,0.0
C3H5-S + CH3CHO => C3H6 + CH3CO,0.0
C3H5-T + CH3CHO => C3H6 + CH3CO,0.0
C3H5-A + CH3CHO => C3H6 + CH3CO,0.0
C4H5 + CH3CHO => C4H6 + CH3CO,0.0
C4H71-4 + CH3CHO => C4H8-1 + CH3CO,0.0
C4H71-3 + CH3CHO => C4H8-2 + CH3CO,0.0
CH3CHO + IC4H7 => CH3CO + IC4H8,0.0
C4H3 + CH3CHO => C4H4 + CH3CO,0.0
C6H5 + CH3CHO => C6H6 + CH3CO,0.0
C5H5 + CH3CHO => C5H6 + CH3CO,0.0
CH3CHO + CH3O => CH3CO + CH3OH,0.0
CH2OH + CH3CHO => CH3CO + CH3OH,0.0
CH3CHO + HCO => CH2O + CH3CO,0.0
CH2CHO + CH3CHO => CH3CHO + CH3CO,0.0
C3H3 + CH3CHO => C3H4-A + CH3CO,0.0
CH3CHO + HCCO => CH2CO + CH3CO,0.0
CH3 + CH3CHO => CH2CHO + CH4,0.0
C2H3 + CH3CHO => C2H4 + CH2CHO,0.0
C2H5 + CH3CHO => C2H6 + CH2CHO,0.0
CH3CHO + NC3H7 => C3H8 + CH2CHO,0.0
CH3CHO + IC3H7 => C3H8 + CH2CHO,0.0
C3H5-S + CH3CHO => C3H6 + CH2CHO,0.0
C3H5-T + CH3CHO => C3H6 + CH2CHO,0.0
C3H5-A + CH3CHO => C3H6 + CH2CHO,0.0
C4H5 + CH3CHO => C4H6 + CH2CHO,0.0
C4H71-4 + CH3CHO => C4H8-1 + CH2CHO,0.0
C4H71-3 + CH3CHO => C4H8-2 + CH2CHO,0.0
CH3CHO + IC4H7 => CH2CHO + IC4H8,0.0
C4H3 + CH3CHO => C4H4 + CH2CHO,0.0
C6H5 + CH3CHO => C6H6 + CH2CHO,0.0
C5H5 + CH3CHO => C5H6 + CH2CHO,0.0
CH3CHO + O => CH2CHO + OH,0.0
CH3CHO + HO2 => CH2CHO + H2O2,0.0
CH3CHO + CH3O => CH2CHO + CH3OH,0.0
CH2OH + CH3CHO => CH2CHO + CH3OH,0.0
CH3CHO + HCO => CH2CHO + CH2O,0.0
CH3CHO + CH3CO => CH2CHO + CH3CHO,0.0
C3H3 + CH3CHO => C3H4-A + CH2CHO,0.0
CH3CHO + HCCO => CH2CHO + CH2CO,0.0
C2H5CHO + H => H2 + RALD3,0.0
C2H5CHO + CH3 => CH4 + RALD3,0.0
C2H3 + C2H5CHO => C2H4 + RALD3,0.0
C2H5 + C2H5CHO => C2H6 + RALD3,0.0
C2H5CHO + NC3H7 => C3H8 + RALD3,0.0
C2H5CHO + IC3H7 => C3H8 + RALD3,0.0
C2H5CHO + C3H5-S => C3H6 + RALD3,0.0
C2H5CHO + C3H5-T => C3H6 + RALD3,0.0
C2H5CHO + C3H5-A => C3H6 + RALD3,0.0
C2H5CHO + C4H5 => C4H6 + RALD3,0.0
C2H5CHO + C4H71-4 => C4H8-1 + RALD3,0.0
C2H5CHO + C4H71-3 => C4H8-2 + RALD3,0.0
C2H5CHO + IC4H7 => IC4H8 + RALD3,0.0
C2H5CHO + C4H3 => C4H4 + RALD3,0.0
C2H5CHO + C6H5 => C6H6 + RALD3,0.0
C2H5CHO + C5H5 => C5H6 + RALD3,0.0
C2H5CHO + O => OH + RALD3,0.0
C2H5CHO + O2 => HO2 + RALD3,0.0
C2H5CHO + CH3O => CH3OH + RALD3,0.0
C2H5CHO + CH2OH => CH3OH + RALD3,0.0
C2H5CHO + HCO => CH2O + RALD3,0.0
C2H5CHO + CH3CO => CH3CHO + RALD3,0.0
C2H5CHO + CH2CHO => CH3CHO + RALD3,0.0
C2H5CHO + C3H3 => C3H4-A + RALD3,0.0
C2H5CHO + HCCO => CH2CO + RALD3,0.0
C2H3 + C2H5CHO => C2H4 + C2H5 + CO,0.0
C2H5CHO + C2H5 => C2H6 + CO + C2H5,0.0
C2H5CHO + NC3H7 => C2H5 + C3H8 + CO,0.0
C2H5CHO + IC3H7 => C2H5 + C3H8 + CO,0.0
C2H5CHO + C3H5-S => C2H5 + C3H6 + CO,0.0
C2H5CHO + C3H5-T => C2H5 + C3H6 + CO,0.0
C2H5CHO + C3H5-A => C2H5 + C3H6 + CO,0.0
C2H5CHO + C4H5 => C2H5 + C4H6 + CO,0.0
C2H5CHO + C4H71-4 => C2H5 + C4H8-1 + CO,0.0
C2H5CHO + C4H71-3 => C2H5 + C4H8-2 + CO,0.0
C2H5CHO + IC4H7 => C2H5 + CO + IC4H8,0.0
C2H5CHO + C4H3 => C2H5 + C4H4 + CO,0.0
C2H5CHO + C6H5 => C2H5 + C6H6 + CO,0.0
C2H5CHO + C5H5 => C2H5 + C5H6 + CO,0.0
C2H5CHO + O => C2H5 + CO + OH,0.0
C2H5CHO + O2 => C2H5 + CO + HO2,0.0
C2H5CHO + CH3O => C2H5 + CH3OH + CO,0.0
C2H5CHO + CH2OH => C2H5 + CH3OH + CO,0.0
C2H5CHO + HCO => C2H5 + CH2O + CO,0.0
C2H5CHO + CH3CO => C2H5 + CH3CHO + CO,0.0
C2H5CHO + CH2CHO => C2H5 + CH3CHO + CO,0.0
C2H5CHO + C3H3 => C2H5 + C3H4-A + CO,0.0
C2H5CHO + HCCO => C2H5 + CH2CO + CO,0.0
CH2CO + H => H2 + HCCO,0.0
CH2CO + CH3 => CH4 + HCCO,0.0
C2H3 + CH2CO => C2H4 + HCCO,0.0
C2H5 + CH2CO => C2H6 + HCCO,0.0
CH2CO + NC3H7 => C3H8 + HCCO,0.0
CH2CO + IC3H7 => C3H8 + HCCO,0.0
C3H5-S + CH2CO => C3H6 + HCCO,0.0
C3H5-T + CH2CO => C3H6 + HCCO,0.0
C3H5-A + CH2CO => C3H6 + HCCO,0.0
C4H5 + CH2CO => C4H6 + HCCO,0.0
C4H71-4 + CH2CO => C4H8-1 + HCCO,0.0
C4H71-3 + CH2CO => C4H8-2 + HCCO,0.0
CH2CO + IC4H7 => HCCO + IC4H8,0.0
C4H3 + CH2CO => C4H4 + HCCO,0.0
C6H5 + CH2CO => C6H6 + HCCO,0.0
C5H5 + CH2CO => C5H6 + HCCO,0.0
CH2CO + O => HCCO + OH,0.0
CH2CO + O2 => HCCO + HO2,0.0
CH2CO + OH => H2O + HCCO,0.0
CH2CO + HO2 => H2O2 + HCCO,0.0
CH2CO + CH3O => CH3OH + HCCO,0.0
CH2CO + CH2OH => CH3OH + HCCO,0.0
CH2CO + HCO => CH2O + HCCO,0.0
CH2CO + CH3CO => CH3CHO + HCCO,0.0
CH2CHO + CH2CO => CH3CHO + HCCO,0.0
C3H3 + CH2CO => C3H4-A + HCCO,0.0
CH2OHCHO + H => CH2OH + CO + H2,0.0
CH2OHCHO + CH3 => CH2OH + CH4 + CO,0.0
C2H3 + CH2OHCHO => C2H4 + CH2OH + CO,0.0
C2H5 + CH2OHCHO => C2H6 + CH2OH + CO,0.0
CH2OHCHO + NC3H7 => C3H8 + CH2OH + CO,0.0
CH2OHCHO + IC3H7 => C3H8 + CH2OH + CO,0.0
C3H5-S + CH2OHCHO => C3H6 + CH2OH + CO,0.0
C3H5-T + CH2OHCHO => C3H6 + CH2OH + CO,0.0
C3H5-A + CH2OHCHO => C3H6 + CH2OH + CO,0.0
C4H5 + CH2OHCHO => C4H6 + CH2OH + CO,0.0
C4H71-4 + CH2OHCHO => C4H8-1 + CH2OH + CO,0.0
C4H71-3 + CH2OHCHO => C4H8-2 + CH2OH + CO,0.0
CH2OHCHO + IC4H7 => CH2OH + CO + IC4H8,0.0
C4H3 + CH2OHCHO => C4H4 + CH2OH + CO,0.0
C6H5 + CH2OHCHO => C6H6 + CH2OH + CO,0.0
C5H5 + CH2OHCHO => C5H6 + CH2OH + CO,0.0
CH2OHCHO + O => CH2OH + CO + OH,0.0
CH2OHCHO + O2 => CH2OH + CO + HO2,0.0
CH2OHCHO + OH => CH2OH + CO + H2O,0.0
CH2OHCHO + HO2 => CH2OH + CO + H2O2,0.0
CH2OHCHO + CH3O => CH2OH + CH3OH + CO,0.0
CH2OHCHO + CH2OH => CH3OH + CO + CH2OH,0.0
CH2OHCHO + HCO => CH2O + CH2OH + CO,0.0
CH2OHCHO + CH3CO => CH2OH + CH3CHO + CO,0.0
CH2CHO + CH2OHCHO => CH2OH + CH3CHO + CO,0.0
C3H3 + CH2OHCHO => C3H4-A + CH2OH + CO,0.0
CH2OHCHO + HCCO => CH2CO + CH2OH + CO,0.0
CH2OHCHO + H => CHOCHO + H2 + H,0.0
CH2OHCHO + CH3 => CH4 + CHOCHO + H,0.0
C2H3 + CH2OHCHO => C2H4 + CHOCHO + H,0.0
C2H5 + CH2OHCHO => C2H6 + CHOCHO + H,0.0
CH2OHCHO + NC3H7 => C3H8 + CHOCHO + H,0.0
CH2OHCHO + IC3H7 => C3H8 + CHOCHO + H,0.0
C3H5-S + CH2OHCHO => C3H6 + CHOCHO + H,0.0
C3H5-T + CH2OHCHO => C3H6 + CHOCHO + H,0.0
C3H5-A + CH2OHCHO => C3H6 + CHOCHO + H,0.0
C4H5 + CH2OHCHO => C4H6 + CHOCHO + H,0.0
C4H71-4 + CH2OHCHO => C4H8-1 + CHOCHO + H,0.0
C4H71-3 + CH2OHCHO => C4H8-2 + CHOCHO + H,0.0
CH2OHCHO + IC4H7 => CHOCHO + H + IC4H8,0.0
C4H3 + CH2OHCHO => C4H4 + CHOCHO + H,0.0
C6H5 + CH2OHCHO => C6H6 + CHOCHO + H,0.0
C5H5 + CH2OHCHO => C5H6 + CHOCHO + H,0.0
CH2OHCHO + O => CHOCHO + H + OH,0.0
CH2OHCHO + O2 => CHOCHO + H + HO2,0.0
CH2OHCHO + OH => CHOCHO + H + H2O,0.0
CH2OHCHO + HO2 => CHOCHO + H + H2O2,0.0
CH2OHCHO + CH3O => CH3OH + CHOCHO + H,0.0
CH2OH + CH2OHCHO => CH3OH + CHOCHO + H,0.0
CH2OHCHO + HCO => CH2O + CHOCHO + H,0.0
CH2OHCHO + CH3CO => CH3CHO + CHOCHO + H,0.0
CH2CHO + CH2OHCHO => CH3CHO + CHOCHO + H,0.0
C3H3 + CH2OHCHO => C3H4-A + CHOCHO + H,0.0
CH2OHCHO + HCCO => CH2CO + CHOCHO + H,0.0
CHOCHO + H => CO + H2 + HCO,0.0
CH3 + CHOCHO => CH4 + CO + HCO,0.0
C2H3 + CHOCHO => C2H4 + CO + HCO,0.0
C2H5 + CHOCHO => C2H6 + CO + HCO,0.0
CHOCHO + NC3H7 => C3H8 + CO + HCO,0.0
CHOCHO + IC3H7 => C3H8 + CO + HCO,0.0
C3H5-S + CHOCHO => C3H6 + CO + HCO,0.0
C3H5-T + CHOCHO => C3H6 + CO + HCO,0.0
