,base_case
C3H8 + OH <=> H2O + I-C3H7,4.9789549420339035e-18
C3H8 + HO2 <=> H2O2 + I-C3H7,-1.9503047073829584e-09
C3H8 + HO2 <=> H2O2 + N-C3H7,-3.196634438245257e-09
C3H8 + I-C3H7 <=> C3H8 + N-C3H7,-1.3605429093256699e-13
C3H6 + H (+M) <=> I-C3H7 (+M),-6.7698094239418834e-09
I-C3H7 + O2 <=> C3H6 + HO2,5.4166734222143575e-08
N-C3H7 (+M) <=> C2H4 + CH3 (+M),-1.4251366536681993e-07
C3H6 + H (+M) <=> N-C3H7 (+M),-2.873398159415076e-07
N-C3H7 + O2 <=> C3H6 + HO2,4.9982140363932545e-08
N-C3H7 + O2 <=> C3H6OOH,-1.0357388108644372e-10
C3H6OOH <=> C3H6 + HO2,2.7720007571671968e-09
C3H6OOH + O2 <=> OC3H5OOH + OH,-3.5244385963315076e-09
OC3H5OOH <=> CH2CHO + CH2O + OH,-9.036482960225038e-11
C4H10 (+M) <=> 2 C2H5 (+M),1.8250551729052246e-07
C4H10 + O2 <=> HO2 + PC4H9,-8.56803764879674e-13
C4H10 + O2 <=> HO2 + SC4H9,-1.0747761494965509e-13
C4H10 + HO2 <=> H2O2 + PC4H9,-3.292059643867146e-11
C4H10 + HO2 <=> H2O2 + SC4H9,-2.6487872720899e-11
C4H10 + O <=> OH + PC4H9,-1.9155083667386015e-09
C4H10 + O <=> OH + SC4H9,1.4918785241725669e-09
C4H10 + OH <=> H2O + PC4H9,-3.048065554980043e-09
C4H10 + OH <=> H2O + SC4H9,6.6630446733165415e-09
C4H10 + H <=> H2 + PC4H9,-1.7162380793802687e-08
C4H10 + H <=> H2 + SC4H9,3.575636547610192e-08
PC4H9 <=> C2H4 + C2H5,-5.372537151866101e-12
SC4H9 <=> C3H6 + CH3,-3.0571821904243017e-10
C4H8 <=> C3H5 + CH3,-8.059252278754169e-07
C4H8 + H <=> C2H3 + C2H4 + H2,-4.015773111522664e-06
O2 + SC4H9 <=> SC4H9O2,-2.005163571739561e-12
SC4H9O2 <=> C4H8 + HO2,-6.656549982776056e-10
O2 + PC4H9 <=> C4H8 + HO2,-6.970878328139274e-13
O2 + PC4H9 <=> C4H8OOH1-3,6.936877584976476e-13
C4H8OOH1-3 <=> C4H8 + HO2,1.1649171324656061e-12
C4H8OOH1-3 + O2 <=> NC4KET13 + OH,-7.307977048858519e-12
NC4KET13 <=> CO2 + N-C3H7 + OH,-1.7509624542347424e-13
NH3 + O <=> NH2 + OH,0.00016080802364276366
H + NH3 <=> H2 + NH2,0.0003542694175475328
NH3 + OH <=> H2O + NH2,0.003870104166907449
HO2 + NH3 <=> H2O2 + NH2,-1.053689271955414e-07
NH3 + NO <=> HNO + NH2,-8.578419253174156e-06
NH + NH3 + M <=> N2H4 + M,-4.415596753230565e-06
NH2 + O <=> NH + OH,2.4120175997029097e-05
NH2 + O <=> NH + OH,1.5045423155215084e-05
H + HNO <=> NH2 + O,0.0015191810653855068
H2 + NH <=> H + NH2,0.002096873022450679
NH2 + OH <=> H2O + NH,0.0006963897348916577
NH2 + O2 <=> H2NO + O,-1.1127161986641825e-05
NH2 + O2 <=> HNO + OH,1.7290089201188676e-06
H2NO + NH2 <=> HNO + NH3,1.3549360526948438e-05
NH2 + NO2 <=> H2O + N2O,4.440802643461668e-07
NH2 + NO2 <=> H2NO + NO,-2.2600302628504475e-07
NH2 + NO <=> H2O + N2,-0.001020626086654154
NH2 + NO <=> NNH + OH,-0.0012417469051725636
H + H2NO <=> NH2 + OH,-4.954703050305972e-06
HO2 + NH2 <=> H2NO + OH,-0.00022564540606182266
HO2 + NH2 <=> NH3 + O2,0.0005490897331411341
NH + NH2 <=> N + NH3,-2.2182662645902182e-05
NH + NH2 <=> N2H3,0.00014780103546053558
NH + NH2 <=> H + N2H2,0.0006617128071138471
2 NH2 <=> NH + NH3,5.106362051977896e-07
2 NH2 (+M) <=> N2H4 (+M),1.7422740241365634e-05
2 NH2 <=> H + N2H3,-3.3527207483900394e-05
2 NH2 <=> H2 + N2H2,0.0002738598648097236
2 NH2 <=> H2 + H2NN,1.9135409153013115e-06
N + NH2 <=> 2 H + N2,0.0006486752296972483
H + NH <=> H2 + N,0.07600196899153115
N + NH <=> H + N2,-1.4762598471599383e-05
NH + OH <=> H2O + N,-5.615985610736927e-05
NH + OH <=> H + HNO,0.003305006971024868
NH + O2 <=> HNO + O,0.00029213458348233866
NH + O2 <=> NO + OH,3.8745395469935305e-05
NH + NO <=> H + N2O,-0.07554504551532959
NH + NO <=> N2 + OH,-0.008606423703560889
2 NH <=> N + NH2,-3.336937965541513e-06
2 NH <=> N2H2,-2.5448974320875896e-05
N + O + M <=> NO + M,4.020378457400371e-08
N + NO <=> N2 + O,-0.005118202021512714
N + O2 <=> NO + O,0.0007071790077506703
N2 + M <=> 2 N + M,-6.216111492273473e-09
NNH <=> H + N2,2.7214845176573604e-06
NNH + O <=> N2 + OH,-3.613534424181475e-08
NNH + O <=> H + N2O,2.7489383112869846e-05
NNH + O <=> NH + NO,0.00014364099433513932
NNH + OH <=> H2O + N2,-1.2159428854538507e-06
H + NNH <=> H2 + N2,-5.6539934519254504e-08
NNH + O2 <=> HO2 + N2,-2.3392755445073626e-06
NNH + O2 <=> H + N2 + O2,-2.5911382246340136e-08
NNH + NO <=> HNO + N2,-2.4452545488439108e-06
N2H2 + O <=> NNH + OH,-1.7925410494872115e-05
H + N2H2 <=> H2 + NNH,8.244166327932294e-05
N2H2 + OH <=> H2O + NNH,-5.2533150881308935e-06
N2H2 + NH <=> NH2 + NNH,-6.84414682684869e-06
N2H2 + NO <=> N2O + NH2,2.268370810222744e-05
N2H2 + NH2 <=> NH3 + NNH,-1.9348930273867083e-05
H + H2NN <=> H2 + NNH,3.353987515452144e-08
H + H2NN <=> H + N2H2,3.0832379244392675e-08
H2NN + O <=> NNH + OH,-2.321869880124772e-08
H2NN + O <=> NH2 + NO,1.7176341460092823e-07
H2NN + OH <=> H2O + NNH,-9.418769403489351e-09
H2NN + HO2 <=> H2O2 + NNH,-2.542975653193447e-08
H2NN + O2 <=> NH2 + NO2,-4.071892774823129e-08
H2NN + NH2 <=> NH3 + NNH,-4.047871782237872e-08
N2H3 + O <=> N2H2 + OH,5.954504122423906e-07
N2H3 + O <=> HNO + NH2,5.974546763965508e-06
H + N2H3 <=> H2 + N2H2,1.8022546539063075e-05
N2H3 + OH <=> H2O + N2H2,1.3673182820355884e-06
N2H3 + NH2 <=> N2H2 + NH3,8.229495874572091e-07
H + N2H4 <=> H2 + N2H3,6.794081780016306e-06
N2H4 + OH <=> H2O + N2H3,5.964912515376799e-06
HNO + O <=> NO + OH,-0.005680260390123071
H + HNO <=> H2 + NO,-0.05556107826869605
HNO + OH <=> H2O + NO,7.34177901477826e-05
HNO + N <=> NH + NO,-3.343364744034129e-05
NO + O (+M) <=> NO2 (+M),0.03313745382266688
H + NO <=> N + OH,0.005824451683807576
H + NO <=> NH + O,0.0009354837406581457
H + NO + M <=> HNO + M,0.035517668707444175
HO2 + NO <=> NO2 + OH,0.0012964351936916143
H + N2O <=> N2 + OH,-0.001575747968608492
N2O (+M) <=> N2 + O (+M),0.00011376819644254112
H + NO2 <=> NO + OH,-0.08582202440160229
NO2 + O <=> NO + O2,-1.4852639949338916e-06
HONO + NH2 <=> NH3 + NO2,1.0766291187209289e-07
HNOH + NO2 <=> HNO + HONO,1.0336505093627906e-09
HNO + NO2 <=> HONO + NO,-4.3536508189310845e-06
HO2 + NO2 <=> HONO + O2,1.1160816971657571e-10
NO + OH (+M) <=> HONO (+M),0.004511158749803225
H2 + NO2 <=> H + HONO,0.004328183981437762
H2 + NO2 <=> H + HONO,1.0084726886333579e-06
H + HONO <=> HNO + OH,-0.0025384748303165054
H + HONO <=> H2O + NO,-0.0007897970262381998
HONO + O <=> NO2 + OH,3.450462906090498e-07
HONO + OH <=> H2O + NO2,5.0565958552951146e-05
H2 + NO2 <=> H + HNO2,-3.270807214853399e-10
HNO2 + OH <=> H2O + NO2,-1.3219509687980693e-10
H2NO + M <=> HNOH + M,8.59528759973272e-08
HNOH + O <=> HNO + OH,3.3550254393599358e-06
HNOH + O <=> HNO + OH,1.160052210804102e-06
HNOH + NH2 <=> N2H3 + OH,-1.1985266119377702e-07
HO2 + NH2 <=> H2O + HON,-2.248113440593505e-08
H + HONO2 <=> H2 + NO3,2.5230493485471623e-11
2 NO2 <=> NO + NO3,3.4705978109447382e-09
NO2 + O (+M) <=> NO3 (+M),1.925181290919216e-08
H + NO3 <=> NO2 + OH,-3.204803972519774e-09
NO3 + O <=> NO2 + O2,1.0726480296807867e-11
CO2 + N <=> CO + NO,-0.0020626740413187098
CH3 + N <=> H + H2CN,-0.0013869195190356536
CH3 + N <=> H + HCNH,-0.0001041063639901872
CH + N2 <=> H + NCN,2.201109152804304e-06
N2 + T-CH2 <=> HCN + NH,3.0039023209394658e-09
CH + NO <=> HCN + O,-0.00029779128987305936
CH + NO <=> H + NCO,-3.940599845517601e-05
NO + T-CH2 <=> H + HCNO,-4.321696566801372e-05
CH3 + NO <=> H2O + HCN,-0.00017642364601444448
HCO + NO <=> CO + HNO,0.014377002872588059
HCCO + NO <=> CO + HCNO,-1.4147003286145397e-05
HCCO + NO <=> CO2 + HCN,-9.331694768475462e-05
NO + S-CH2 <=> HCN + OH,-0.0006130663766845619
C2H + NO <=> CO + HCN,-4.942041692892144e-05
CH3 + HNO <=> CH4 + NO,1.331692529252747e-05
CH3 + NO2 <=> CH3O + NO,-5.398902252053642e-06
CO2 + NH <=> CO + HNO,0.07013991150096459
CH3 + N <=> H2 + HCN,-0.00015623845520124422
CH4 + NH2 <=> CH3 + NH3,-0.00010620384744834595
CH3 + H2NO <=> CH3O + NH2,-3.3051683224745624e-05
CN + H2 <=> H + HCN,1.937748042573322e-05
CN + O <=> CO + N,7.1779569365760444e-06
CN + O2 <=> NCO + O,6.676132366158261e-05
CN + OH <=> H + NCO,5.9891110068587145e-05
CH4 + CN <=> CH3 + HCN,-1.7486109554499654e-06
CN + H2O <=> H + HOCN,4.3479673556465866e-05
HCN + O <=> H + NCO,0.0003825169774900815
HCN + O <=> CO + NH,0.00013746279826143968
HCN + OH <=> CN + H2O,8.075160511707825e-06
HCN + OH <=> H + HOCN,0.00012675872817759484
HCN + OH <=> H + HNCO,1.4858493442147223e-05
HCN <=> HNC,7.271194430330862e-06
H + HNC <=> H + HCN,2.4703815608761863e-06
HNC + O <=> CO + NH,3.2881889790707e-05
HNC + OH <=> H + HNCO,0.00029190593589223265
H + H2CN <=> H2 + HCN,-5.996591129286305e-06
H2CN + M <=> H + HCN + M,9.083619651681042e-05
HCNH <=> H + HCN,6.303648121748481e-08
H + NCN <=> HCN + N,3.953897209541143e-06
NCN + O <=> CN + NO,7.347867072924644e-07
CH + N2 (+M) <=> HCNN (+M),-5.746786144204562e-07
CH + N2 <=> HNCN,-2.1684677464391833e-08
HNCN + O <=> HCN + NO,1.4580682693623271e-08
HNCN + OH <=> H2O + NCN,9.297523781178782e-08
H + NCO <=> CO + NH,0.00044443486464297317
NCO + O <=> CO + NO,0.00010466768317158902
HNCO + OH <=> H2O + NCO,0.0005301307998838562
H + HOCN <=> H2 + NCO,0.0001767683624649394
H + HOCN <=> CO + NH2,-1.5139084418901353e-08
H + HCNO <=> HCN + OH,-6.396481284690797e-05
H + HCNO <=> H + HNCO,-7.648723418994995e-05
HCNO + O <=> HCO + NO,1.9071365890025093e-05
HCNO + OH <=> CH2O + NO,0.00010793896602700405
