,base_case
C3H6 + HO2 <=> C3H5-S + H2O2,9.049503402026932e-08
C3H6 + CH3 <=> C3H5-S + CH4,2.695981256984052e-07
C3H6 + O <=> C2H5 + HCO,8.790726603968632e-05
C3H6 + O => CH2CO + CH3 + H,8.393624249702033e-06
C3H6 + O => CH3CHCO + 2 H,4.145918364650881e-05
C3H6 + H <=> NC3H7,-9.173557517719453e-07
C3H6 + H <=> NC3H7,-6.116056987306311e-07
C3H6 + H <=> C2H4 + CH3,0.00014772695386518217
C3H6 + H <=> C2H4 + CH3,0.0
C3H6 + H <=> IC3H7,5.10434210361619e-06
C3H6 + H <=> IC3H7,7.179429764528793e-06
C2H4 + CH3 <=> NC3H7,2.890421687020654e-05
C2H4 + CH3 <=> NC3H7,1.7064965900230194e-06
C3H6 + HO2 <=> IC3H7 + O2,-3.4096516246589912e-06
C3H5-A + H <=> C3H4-A + H2,-2.0681973117353334e-05
C3H5-A + OH <=> C3H4-A + H2O,-1.2093073925026708e-05
C3H5-A + CH3 <=> C3H4-A + CH4,-2.2815365304816503e-06
C2H5 + C3H5-A <=> C2H6 + C3H4-A,-1.174801803952405e-08
C2H3 + C3H5-A <=> C2H4 + C3H4-A,-3.707195597414877e-08
2 C3H4-A <=> C3H3 + C3H5-A,-1.2859893926632918e-11
C3H5-S + H <=> C3H4-A + H2,-4.189179895074442e-07
C3H5-S + CH3 <=> C3H4-A + CH4,-1.7773581611932302e-08
C3H5-S + H <=> C3H4-P + H2,-4.056990458535503e-07
C3H5-S + CH3 <=> C3H4-P + CH4,-1.7002464261720013e-08
C3H5-T + H <=> C3H4-P + H2,-8.312994023236347e-07
C3H5-T + CH3 <=> C3H4-P + CH4,-3.462296781336615e-08
2 C3H5-A <=> C3H4-A + C3H6,1.7621298338665851e-12
