,base_case
NH2 + NO <=> H2O + N2,-0.00356666203947814
NH2 + NO <=> NNH + OH,-0.004215207646144216
H + H2NO <=> NH2 + OH,-3.864542656522957e-05
HO2 + NH2 <=> H2NO + OH,-0.0007004253963661366
HO2 + NH2 <=> NH3 + O2,0.00174568464979641
NH + NH2 <=> N + NH3,-6.901066626163539e-05
NH + NH2 <=> N2H3,0.0004084294192258004
NH + NH2 <=> H + N2H2,0.002252475532304153
2 NH2 <=> NH + NH3,4.135892422183934e-06
2 NH2 (+M) <=> N2H4 (+M),5.841631927096144e-05
2 NH2 <=> H + N2H3,-0.00020434553807776817
2 NH2 <=> H2 + N2H2,0.0009000579299582413
2 NH2 <=> H2 + H2NN,6.30480919417196e-06
N + NH2 <=> 2 H + N2,0.0021205843241399254
H + NH <=> H2 + N,-0.000546332966135283
N + NH <=> H + N2,-5.680767686300594e-05
NH + OH <=> H2O + N,-0.00013236874161216825
NH + OH <=> H + HNO,0.011148119602623812
NH + O2 <=> HNO + O,0.0010351317069505895
NH + O2 <=> NO + OH,0.0001458102160722217
NH + NO <=> H + N2O,-0.01882472762893116
NH + NO <=> N2 + OH,-0.004010665788708559
2 NH <=> N + NH2,-1.0526790413503282e-05
2 NH <=> N2H2,-0.00010168990617070337
N + O + M <=> NO + M,1.5911862596557788e-07
N + NO <=> N2 + O,-0.022598427795791146
N + O2 <=> NO + O,0.0023696322241341817
N2 + M <=> 2 N + M,-2.1043340904777785e-08
NNH <=> H + N2,1.2012611326415184e-05
NNH + O <=> N2 + OH,-1.235290686943244e-07
NNH + O <=> H + N2O,8.425900598070249e-05
NNH + O <=> NH + NO,-0.0026365454707583317
NNH + OH <=> H2O + N2,-3.892343863729847e-06
H + NNH <=> H2 + N2,-1.831139740905976e-07
NNH + O2 <=> HO2 + N2,-9.451701484359773e-06
NNH + O2 <=> H + N2 + O2,-5.2237229620898606e-08
NNH + NO <=> HNO + N2,-1.975614539295919e-05
N2H2 + O <=> NNH + OH,-5.937287746835944e-05
H + N2H2 <=> H2 + NNH,0.0002683701276755396
N2H2 + OH <=> H2O + NNH,-1.7053985581898088e-05
N2H2 + NH <=> NH2 + NNH,-2.1595723383680257e-05
N2H2 + NO <=> N2O + NH2,7.650999431111704e-05
N2H2 + NH2 <=> NH3 + NNH,-6.137974160387287e-05
H + H2NN <=> H2 + NNH,1.0420731624785118e-07
H + H2NN <=> H + N2H2,9.930144729261607e-08
H2NN + O <=> NNH + OH,-7.688744882114582e-08
H2NN + O <=> NH2 + NO,5.499192673051409e-07
H2NN + OH <=> H2O + NNH,-3.115428738872543e-08
H2NN + HO2 <=> H2O2 + NNH,-7.948689079284812e-08
H2NN + O2 <=> NH2 + NO2,-1.085953421633725e-07
H2NN + NH2 <=> NH3 + NNH,-1.2861545472261969e-07
N2H3 + O <=> N2H2 + OH,1.629123109445232e-06
N2H3 + O <=> HNO + NH2,1.8645331035292303e-05
H + N2H3 <=> H2 + N2H2,5.389514341030806e-05
N2H3 + OH <=> H2O + N2H2,3.944648366447982e-06
N2H3 + NH2 <=> N2H2 + NH3,2.4881844450932155e-06
H + N2H4 <=> H2 + N2H3,2.1052128717558782e-05
N2H4 + OH <=> H2O + N2H3,1.785910348696463e-05
HNO + O <=> NO + OH,-6.505609020562457e-06
